date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:14	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:00%20GMT	https://www.nitt.edu/home/students/events/workshops	D:/nit/nit/www.nitt.edu/home/students/events/workshops	(from https://www.nitt.edu/home/students/events/)
23:04:14	24255/24255	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:01:59%20GMT	https://www.nitt.edu/home/students/events/alumniday/	D:/nit/nit/www.nitt.edu/home/students/events/alumniday/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:14	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:00%20GMT	https://www.nitt.edu/home/students/events/sportsday	D:/nit/nit/www.nitt.edu/home/students/events/sportsday	(from https://www.nitt.edu/home/students/events/)
23:04:14	236/236	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:00%20GMT	https://www.nitt.edu/home/students/events/completed	D:/nit/nit/www.nitt.edu/home/students/events/completed	(from https://www.nitt.edu/home/students/events/)
23:04:15	240/240	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:00%20GMT	https://www.nitt.edu/home/students/events/goldenjubilee	D:/nit/nit/www.nitt.edu/home/students/events/goldenjubilee	(from https://www.nitt.edu/home/students/events/)
23:04:15	233/233	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:01%20GMT	https://www.nitt.edu/home/students/events/digest	D:/nit/nit/www.nitt.edu/home/students/events/digest	(from https://www.nitt.edu/home/students/events/)
23:04:15	239/239	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:01%20GMT	https://www.nitt.edu/home/students/events/mediamonitor	D:/nit/nit/www.nitt.edu/home/students/events/mediamonitor	(from https://www.nitt.edu/home/students/events/)
23:04:15	33241/33241	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:01%20GMT	https://www.nitt.edu/home/students/events/pragyan/	D:/nit/nit/www.nitt.edu/home/students/events/pragyan/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:15	232/232	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:01%20GMT	https://www.nitt.edu/home/students/events/press	D:/nit/nit/www.nitt.edu/home/students/events/press	(from https://www.nitt.edu/home/students/events/)
23:04:15	237/237	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:01%20GMT	https://www.nitt.edu/home/students/events/communitty	D:/nit/nit/www.nitt.edu/home/students/events/communitty	(from https://www.nitt.edu/home/students/events/)
23:04:16	235/235	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:01%20GMT	https://www.nitt.edu/home/students/events/outbound	D:/nit/nit/www.nitt.edu/home/students/events/outbound	(from https://www.nitt.edu/home/students/events/)
23:04:16	232/232	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:02%20GMT	https://www.nitt.edu/home/students/events/vr360	D:/nit/nit/www.nitt.edu/home/students/events/vr360	(from https://www.nitt.edu/home/students/events/)
23:04:16	234/234	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:02%20GMT	https://www.nitt.edu/home/students/events/covid19	D:/nit/nit/www.nitt.edu/home/students/events/covid19	(from https://www.nitt.edu/home/students/events/)
23:04:16	26741/26741	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:02%20GMT	https://www.nitt.edu/home/students/events/festember/	D:/nit/nit/www.nitt.edu/home/students/events/festember/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:16	242/242	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:02%20GMT	https://www.nitt.edu/home/students/events/Institute%20day	D:/nit/nit/www.nitt.edu/home/students/events/Institute%20day	(from https://www.nitt.edu/home/students/events/)
23:04:17	232/232	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:02%20GMT	https://www.nitt.edu/home/students/clubsnassocs	D:/nit/nit/www.nitt.edu/home/students/clubsnassocs	(from https://www.nitt.edu/home/students/events/)
23:04:17	239/239	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:02%20GMT	https://www.nitt.edu/home/students/facilitiesnservices	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices	(from https://www.nitt.edu/home/students/events/)
23:04:17	233/233	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:03%20GMT	https://www.nitt.edu/home/students/placestovisit	D:/nit/nit/www.nitt.edu/home/students/placestovisit	(from https://www.nitt.edu/home/students/events/)
23:04:17	25729/25729	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:02%20GMT	https://www.nitt.edu/home/students/events/nittfest/	D:/nit/nit/www.nitt.edu/home/students/events/nittfest/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:17	226/226	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:03%20GMT	https://www.nitt.edu/home/students/office	D:/nit/nit/www.nitt.edu/home/students/office	(from https://www.nitt.edu/home/students/events/)
23:04:17	231/231	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:03%20GMT	https://www.nitt.edu/home/students/orientation	D:/nit/nit/www.nitt.edu/home/students/orientation	(from https://www.nitt.edu/home/students/events/)
23:04:18	231/231	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:03%20GMT	https://www.nitt.edu/academics/departments	D:/nit/nit/www.nitt.edu/academics/departments	(from https://www.nitt.edu/home/students/events/)
23:04:18	232/232	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:03%20GMT	https://www.nitt.edu/home/academics/departments	D:/nit/nit/www.nitt.edu/home/academics/departments	(from https://www.nitt.edu/home/students/events/)
23:04:18	232/232	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:04%20GMT	https://www.nitt.edu/academics/scholarships	D:/nit/nit/www.nitt.edu/academics/scholarships	(from https://www.nitt.edu/home/students/events/)
23:04:18	25940/25940	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:04%20GMT	https://www.nitt.edu/home/students/events/symposiums/	D:/nit/nit/www.nitt.edu/home/students/events/symposiums/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:18	233/233	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:04%20GMT	https://www.nitt.edu/home/academics/scholarships	D:/nit/nit/www.nitt.edu/home/academics/scholarships	(from https://www.nitt.edu/home/students/events/)
23:04:19	226/226	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:04%20GMT	https://www.nitt.edu/admissions/btech	D:/nit/nit/www.nitt.edu/admissions/btech	(from https://www.nitt.edu/home/students/events/)
23:04:19	227/227	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:05%20GMT	https://www.nitt.edu/home/admissions/btech	D:/nit/nit/www.nitt.edu/home/admissions/btech	(from https://www.nitt.edu/home/students/events/)
23:04:19	225/225	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:05%20GMT	https://www.nitt.edu/students/events	D:/nit/nit/www.nitt.edu/students/events	(from https://www.nitt.edu/home/students/events/)
23:04:19	226/226	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:05%20GMT	https://www.nitt.edu/home/students/events	D:/nit/nit/www.nitt.edu/home/students/events	(from https://www.nitt.edu/home/students/events/)
23:04:19	23726/23726	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:05%20GMT	https://www.nitt.edu/home/students/events/workshops/	D:/nit/nit/www.nitt.edu/home/students/events/workshops/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:20	238/238	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:05%20GMT	https://www.nitt.edu/students/facilitiesnservices	D:/nit/nit/www.nitt.edu/students/facilitiesnservices	(from https://www.nitt.edu/home/students/events/)
23:04:20	239/239	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:05%20GMT	https://www.nitt.edu/home/students/facilitiesnservices	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices	(from https://www.nitt.edu/home/students/events/)
23:04:20	23944/23944	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:06%20GMT	https://www.nitt.edu/home/students/events/sportsday/	D:/nit/nit/www.nitt.edu/home/students/events/sportsday/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:20	84176/84176	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:06%20GMT	https://www.nitt.edu/home/students/events/completed/	D:/nit/nit/www.nitt.edu/home/students/events/completed/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:21	25262/25262	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:06%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/+login	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/+login.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:21	26025/26025	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:06%20GMT	https://www.nitt.edu/home/students/events/goldenjubilee/	D:/nit/nit/www.nitt.edu/home/students/events/goldenjubilee/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:21	24006/24006	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:06%20GMT	https://www.nitt.edu/home/students/events/digest/	D:/nit/nit/www.nitt.edu/home/students/events/digest/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:21	27808/27808	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:06%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/+login&subaction=register	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/+login&subaction=register.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:21	24956/24956	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:07%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/+search	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/+search.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:21	29146/29146	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:07%20GMT	https://www.nitt.edu/home/students/events/press/	D:/nit/nit/www.nitt.edu/home/students/events/press/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:22	25847/25847	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:07%20GMT	https://www.nitt.edu/home/students/events/communitty/	D:/nit/nit/www.nitt.edu/home/students/events/communitty/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:22	35568/35568	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:07%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/+view	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/+view.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:22	24466/24466	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:07%20GMT	https://www.nitt.edu/home/students/events/outbound/	D:/nit/nit/www.nitt.edu/home/students/events/outbound/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:22	219/219	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:08%20GMT	https://www.nitt.edu/academics	D:/nit/nit/www.nitt.edu/academics	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:22	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:08%20GMT	https://www.nitt.edu/home/students/events/Institute%20day/	D:/nit/nit/www.nitt.edu/home/students/events/Institute%20day/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:22	220/220	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:08%20GMT	https://www.nitt.edu/home/academics	D:/nit/nit/www.nitt.edu/home/academics	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:22	220/220	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:08%20GMT	https://www.nitt.edu/admissions	D:/nit/nit/www.nitt.edu/admissions	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:23	221/221	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:08%20GMT	https://www.nitt.edu/home/admissions	D:/nit/nit/www.nitt.edu/home/admissions	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:23	219/219	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:09%20GMT	https://www.nitt.edu/academics	D:/nit/nit/www.nitt.edu/academics	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:23	31374/31374	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:09%20GMT	https://www.nitt.edu/home/students/placestovisit/	D:/nit/nit/www.nitt.edu/home/students/placestovisit/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:23	220/220	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:09%20GMT	https://www.nitt.edu/home/academics	D:/nit/nit/www.nitt.edu/home/academics	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:23	220/220	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:09%20GMT	https://www.nitt.edu/admissions	D:/nit/nit/www.nitt.edu/admissions	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:24	221/221	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:09%20GMT	https://www.nitt.edu/home/admissions	D:/nit/nit/www.nitt.edu/home/admissions	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:24	231/231	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:10%20GMT	https://www.nitt.edu/academics/departments	D:/nit/nit/www.nitt.edu/academics/departments	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:24	25239/25239	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:10%20GMT	https://www.nitt.edu/home/students/orientation/	D:/nit/nit/www.nitt.edu/home/students/orientation/index.html	(from https://www.nitt.edu/home/students/events/)
23:04:24	232/232	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:10%20GMT	https://www.nitt.edu/home/academics/departments	D:/nit/nit/www.nitt.edu/home/academics/departments	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:24	225/225	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:10%20GMT	https://www.nitt.edu/students/events	D:/nit/nit/www.nitt.edu/students/events	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:25	226/226	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:10%20GMT	https://www.nitt.edu/home/students/events	D:/nit/nit/www.nitt.edu/home/students/events	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:25	260/260	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:10%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:25	269/269	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:11%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Hardware	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Hardware	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:25	264/264	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:11%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/cwn	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/cwn	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:25	269/269	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:11%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Software	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Software	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:26	267/267	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:11%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/cadcam	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/cadcam	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:26	269/269	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:12%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/services	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/services	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:26	280/280	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:12%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/continuingeducation	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/continuingeducation	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:26	52541/52541	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:12%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Hardware/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Hardware/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:26	266/266	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:12%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/staff	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/staff	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:26	264/264	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:12%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/nmr	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/nmr	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:27	268/268	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:12%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/trainee	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/trainee	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:27	267/267	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:13%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/onsite	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/onsite	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:27	267/267	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:13%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/avtech	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/avtech	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:27	28672/28672	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:13%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/cwn/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/cwn/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:27	278/278	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:13%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/contact%20address	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/contact%20address	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:28	242/242	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:13%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/tp	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/tp	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:28	247/247	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:13%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/library	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/library	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:28	243/243	---M--	302	error ('Found')	text/html	date:Mon,%2007%20Mar%202022%2016:02:14%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/lhc	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/lhc	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:28	39898/39898	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:13%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Software/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Software/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:28	48013/48013	---MC-	200	added ('OK')	image/jpg	etag:0b4d9fee21ae2842e81162e2212e7d82	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Octagon-Nov-2018.jpg	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/Octagon-Nov-2018.jpg	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:29	221068/221068	---MC-	200	added ('OK')	application/force-download	etag:f83240ab667a5be49079ce44cbf91050	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/lab1.jpg	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/lab1.jpg	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:29	41215/41215	---MC-	200	added ('OK')	image/jpg	etag:3fecafd511ffe43a597a11c2cd2add96	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/lab2-.jpg	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/lab2-.jpg	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:29	34228/34228	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:15%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/cadcam/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/cadcam/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:29	28831/28831	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:15%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/services/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/services/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:34	26784/26784	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:15%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/continuingeducation/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/continuingeducation/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:35	1616659/1616659	---MC-	200	added ('OK')	application/pdf	etag:77819a368b8ee348a2c16e002c6f8ed1	https://www.nitt.edu/home/NKN_Brochure.pdf	D:/nit/nit/www.nitt.edu/home/NKN_Brochure.pdf	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:35	31027/31027	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:16%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/staff/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/staff/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:35	285006/285006	---MC-	200	added ('OK')	application/force-download	etag:2416cd3c883cf072c386dcb7b4212839	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/annex.jpg	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/annex.jpg	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:35	26191/26191	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:20%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/nmr/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/nmr/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:35	28505/28505	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:21%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/trainee/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/trainee/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:36	306341/306341	---MC-	200	added ('OK')	application/pdf	etag:f8a2f1042e47c21057d9208451e68a43	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/continuingeducation/Workshops-CSG-r.pdf	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/continuingeducation/Workshops-CSG-r.pdf	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
23:04:36	25691/25691	---MC-	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202022%2016:02:21%20GMT	https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/onsite/	D:/nit/nit/www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/onsite/index.html	(from https://www.nitt.edu/home/students/facilitiesnservices/ComputerSupportGroup/)
